MDS_Dim1,MDS_Dim2,Output
-0.8750322874598974,0.43133444488087597,0.166
-0.7592860450374279,0.6932182553910772,0.0983
-0.1382921045519967,-0.5191156609833658,-0.28
0.7409601673403265,0.6011042097596464,-0.012
-1.0165042894104765,-0.0837045494417856,0.0937
0.7246106894650561,0.28749584343557427,0.0988
-0.07543006769086051,-0.7903012514155858,-0.378
-0.7783551840424328,0.160652757504797,0.0452
-0.36113702394040126,-0.6428589665886723,-0.14
0.011858931936073834,-0.4307698721277891,-0.287
0.16312799071830736,-0.6259425618155157,-0.44
0.7328593691852453,-0.07003292957421146,-0.298
-0.17645429688038974,-0.49140418499959726,-0.207
0.525119542261881,-0.25275115884071553,-0.202
0.05379186122997537,-0.3988645738492238,-0.22
0.3823674671679282,-0.6717523460535096,-0.744
0.37647358339691794,-0.7317752798663636,-0.733
0.06310347988089622,-0.3479846849755665,-0.265
0.5833167705370691,-0.2807744025105354,-0.405
0.4235178821362343,-0.5173490113484877,-0.502
0.7904617622107649,-0.11039038109052592,-0.219
0.11245901098450649,-0.521281985819473,-0.237
0.02645383628634594,-0.48694012442743545,-0.179
0.46112012236889144,-0.7406352784974425,-0.794
-0.4014834986814161,-0.5395261037350565,-0.25
-0.0897589751323812,-0.4771744038241507,-0.175
-0.9353136989756378,0.028857894161533136,0.214
-0.8133503253306068,-0.07757990948389785,0.238
-0.4458350563456764,0.2534208331527524,0.223
-0.8217332218978178,0.00994033353593807,0.16
-0.3468610861586707,-0.06138879436409957,0.18
-0.3340636408890332,0.3896781018108061,0.154
-0.36599680389199757,0.47661700432063503,-0.0003
0.6369874468018537,-0.1919617226714681,0.0015
0.5375628046531256,-0.32583529063063604,-0.394
0.4930624405483648,-0.47457092591966643,-0.417
0.5573428050999734,-0.33545369588066726,-0.443
0.5369881205369212,-0.28909982923985117,-0.313
0.5413400976098527,-0.3836877081905894,-0.437
0.6563428520444925,-0.2620788185857113,-0.198
0.5811771233569871,-0.36782844111677454,-0.483
0.6402771522876756,-0.4553501589074351,-0.626
0.5600244246817415,-0.3746319885651263,-0.446
0.46517351796104905,-0.3290347182059093,-0.337
0.5479977593918317,-0.33729870532678424,-0.423
0.5689086677227277,-0.3177163894226233,-0.348
0.5660243780203138,-0.39071055732841237,-0.494
0.4498444703963009,-0.2839253564658817,-0.247
0.4724322181626727,-0.41023755389332756,-0.456
0.1928906695593414,0.1661137036329789,-0.144
0.4191091060558654,-0.6237120948500342,-0.329
-0.25777444255664866,-0.4437470049170203,-0.148
0.4575315851343436,-0.6701654029910946,-0.372
-0.696252995051794,-0.37151300446835017,0.0695
0.16617443178932817,-0.24864572265752224,0.19
-0.584261433188031,-0.4389941953219916,-0.0186
-0.21406636585623223,-0.43833799694689696,-0.138
-0.5188399591400439,0.4211073863821653,0.211
0.4578502271541611,-0.29962475427133917,-0.272
0.6258436022069183,0.0831801783662529,-0.0207
0.641288140961986,-0.33894313893151967,-0.18
0.16804163636355243,0.8695651435158869,0.051
-0.13120784977451153,-0.2680329468722162,-0.0638
-0.5908069258308661,-0.1911267241650059,0.0848
0.8621914876971452,-0.2509963477135178,-0.166
0.04168064541496653,0.663439891356753,0.124
0.4825970348251736,-0.48152948410726976,-0.282
-0.22949926075103014,-0.5453056835964035,-0.201
0.4984553311239109,0.48669333379331653,0.243
-0.6901867751343003,0.5366200090236247,0.132
-0.7020678289922869,-0.48091445310514486,-0.0951
0.49570822243845003,-0.03597287826214308,-0.141
-0.5496750490195209,0.2726347019776799,0.192
0.8410557872852071,0.10173485521113437,0.0923
-0.4290510274823329,-0.26438512128915165,0.0003
-0.09682590739885022,-0.2511311717398024,-0.0711
0.6942610396928571,0.3414276843776133,-0.181
0.08988710198278396,-0.07754545380918174,0.0751
0.1451058679857826,-0.2768718257471489,-0.207
-0.4177721906966564,0.02772091275859846,0.0819
0.5098603210293198,0.3483619832191688,0.0762
-0.42027750950452303,-0.6182159074258065,-0.0878
0.4258132273013891,0.2988946367035678,0.101
-0.43480157797044244,-0.40366352614351253,-0.0464
-0.36989831467774725,-0.6296340153206221,-0.0927
-0.0696627599948122,-0.23694386799609565,-0.0725
-0.31334431392296425,-0.17908805391064436,0.0556
0.4995080142174691,0.32657590706147044,0.056
-0.20904275587853013,-0.6468261520867926,-0.374
0.05415276347367075,-0.17606857794963157,0.0651
0.4945262796681201,0.339467596982257,0.065
0.5691412991982497,0.3390444362687182,0.0496
-0.35244545146391526,-0.49525492393821274,-0.0681
-0.14779322747673668,-0.6670161958645905,-0.119
0.3375117588543495,-0.7307009926952888,-0.145
0.4944430392710842,0.3510807304728999,0.0852
0.05176816395907381,-0.496335893024408,-0.279
0.05988638666596314,-0.5664736660933487,-0.178
0.518398420433668,-0.1670248148697313,0.0222
-0.23930166361394947,-0.8676360594289457,-0.434
0.6790366630193093,0.07843594274320255,-0.324
-0.1953139594976234,0.037797897408568024,0.209
0.5735608307535225,-0.36232300029943854,-0.387
0.35957192141514654,0.22215253468583018,-0.0158
0.6213794249060417,0.3631087347472511,-0.0292
0.7746856980234373,-0.0872653434355264,-0.143
0.4657593788411908,-0.491394067646872,-0.236
0.35791546549839337,0.7438922106169719,-0.0253
-0.5764349627732573,0.06679046187406784,0.109
0.46357530771316363,0.4064022812855944,0.108
0.11903624589049926,-0.646361185083467,-0.211
-0.2573138301303335,0.369314523187431,0.175
