exploitation,exploration
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.828488115686923e-05,8.212848479161039e-05
-3.8285030314000323e-05,8.21285939309746e-05
-3.8285030314000323e-05,8.21285939309746e-05
-3.82850703317672e-05,8.212868124246597e-05
-3.82850703317672e-05,8.212868124246597e-05
-3.82850703317672e-05,8.212868124246597e-05
-3.8285179471131414e-05,8.212873217416927e-05
-3.8285179471131414e-05,8.212873217416927e-05
-3.8285179471131414e-05,8.212873217416927e-05
-3.828572152997367e-05,8.212918328354135e-05
-3.828572152997367e-05,8.212918328354135e-05
-3.8286118069663644e-05,8.212952525354922e-05
-3.8286118069663644e-05,8.212952525354922e-05
-3.8286118069663644e-05,8.212952525354922e-05
-3.828644548775628e-05,8.212977991206571e-05
-3.828644548775628e-05,8.212977991206571e-05
-3.828698754659854e-05,8.213027467718348e-05
-3.828698754659854e-05,8.213027467718348e-05
-3.828698754659854e-05,8.213027467718348e-05
-3.828708577202633e-05,8.213033288484439e-05
-3.828708577202633e-05,8.213033288484439e-05
-3.828715853160247e-05,8.213043474825099e-05
-3.828715853160247e-05,8.213043474825099e-05
-3.828735862043686e-05,8.213058026740327e-05
-3.828735862043686e-05,8.213058026740327e-05
-3.828735862043686e-05,8.213058026740327e-05
-3.828798435279168e-05,8.213107503252104e-05
-3.828798435279168e-05,8.213107503252104e-05
-3.828854823950678e-05,8.213162800529972e-05
-3.828887201962061e-05,8.21318753878586e-05
-3.828887201962061e-05,8.21318753878586e-05
-3.828924673143774e-05,8.213217370212078e-05
-3.828981425613165e-05,8.213266846723855e-05
-3.828981425613165e-05,8.213266846723855e-05
-3.82898906536866e-05,8.213272667489946e-05
-3.82898906536866e-05,8.213272667489946e-05
-3.828993794741109e-05,8.213276305468753e-05
-3.8290094380499795e-05,8.213292312575504e-05
-3.8290094380499795e-05,8.213292312575504e-05
-3.829018896794878e-05,8.213297405745834e-05
-3.829018896794878e-05,8.213297405745834e-05
-3.829018896794878e-05,8.213297405745834e-05
-3.829021079582162e-05,8.213302498916164e-05
-3.829027627944015e-05,8.213306136894971e-05
-3.829027627944015e-05,8.213306136894971e-05
-3.829028719337657e-05,8.213307592086494e-05
-3.829028719337657e-05,8.213307592086494e-05
-3.829028719337657e-05,8.213307592086494e-05
-3.829033812507987e-05,8.213312685256824e-05
-3.829033812507987e-05,8.213312685256824e-05
-3.829033812507987e-05,8.213312685256824e-05
-3.8290407246677205e-05,8.213316323235631e-05
-3.8290407246677205e-05,8.213316323235631e-05
-3.829043998848647e-05,8.213322144001722e-05
-3.829043998848647e-05,8.213322144001722e-05
-3.8290530937956646e-05,8.213326509576291e-05
-3.8290530937956646e-05,8.213326509576291e-05
-3.8290530937956646e-05,8.213326509576291e-05
-3.829053457593545e-05,8.213327237172052e-05
-3.829053457593545e-05,8.213327237172052e-05
-3.8290581869659945e-05,8.213332330342382e-05
-3.8290581869659945e-05,8.213332330342382e-05
-3.8290658267214894e-05,8.213337423512712e-05
-3.8290658267214894e-05,8.213337423512712e-05
-3.8290731026791036e-05,8.21334178908728e-05
-3.8290756492642686e-05,8.213347609853372e-05
-3.8290756492642686e-05,8.213347609853372e-05
-3.8290756492642686e-05,8.213347609853372e-05
-3.829088018392213e-05,8.21335706859827e-05
-3.829088018392213e-05,8.21335706859827e-05
-3.8290956581477076e-05,8.2133621617686e-05
-3.829100387520157e-05,8.21336725493893e-05
-3.829105480690487e-05,8.21337234810926e-05
-3.8291105738608167e-05,8.213376713683829e-05
-3.8291105738608167e-05,8.213376713683829e-05
-3.829114939435385e-05,8.213381806854159e-05
-3.829114939435385e-05,8.213381806854159e-05
-3.829114939435385e-05,8.213381806854159e-05
-3.829115303233266e-05,8.21338253444992e-05
-3.829130218946375e-05,8.21339272079058e-05
-3.829130218946375e-05,8.21339272079058e-05
-3.829134948318824e-05,8.213397086365148e-05
-3.829134948318824e-05,8.213397086365148e-05
-3.829134948318824e-05,8.213397086365148e-05
-3.8291429518722e-05,8.213402179535478e-05
-3.829147681244649e-05,8.213407272705808e-05
-3.829147681244649e-05,8.213407272705808e-05
-3.829152410617098e-05,8.213411638280377e-05
-3.829157503787428e-05,8.213417459046468e-05
-3.829157503787428e-05,8.213417459046468e-05
-3.829157503787428e-05,8.213417459046468e-05
-3.829164779745042e-05,8.213421824621037e-05
-3.829164779745042e-05,8.213421824621037e-05
-3.8291669625323266e-05,8.213426917791367e-05
-3.8291746022878215e-05,8.213431283365935e-05
-3.8291746022878215e-05,8.213431283365935e-05
-3.829177512670867e-05,8.213432010961697e-05
-3.829177512670867e-05,8.213432010961697e-05
-3.829180059256032e-05,8.213435648940504e-05
-3.829182605841197e-05,8.213436376536265e-05
-3.829182605841197e-05,8.213436376536265e-05
-3.829182605841197e-05,8.213436376536265e-05
-3.829189881798811e-05,8.213441469706595e-05
-3.829189881798811e-05,8.213441469706595e-05
-3.829189881798811e-05,8.213441469706595e-05
-3.829194974969141e-05,8.213446562876925e-05
-3.829194974969141e-05,8.213446562876925e-05
-3.829197521554306e-05,8.213451656047255e-05
-3.829197521554306e-05,8.213451656047255e-05
-3.829197521554306e-05,8.213451656047255e-05
-3.829205161309801e-05,8.213456749217585e-05
-3.829205161309801e-05,8.213456749217585e-05
-3.8292120734695345e-05,8.213461114792153e-05
-3.8292120734695345e-05,8.213461114792153e-05
-3.8292120734695345e-05,8.213461114792153e-05
-3.8292197132250294e-05,8.213466207962483e-05
-3.8292197132250294e-05,8.213466207962483e-05
-3.8292222598101944e-05,8.213471301132813e-05
-3.829226625384763e-05,8.213475666707382e-05
-3.829226625384763e-05,8.213475666707382e-05
-3.8292269891826436e-05,8.213476394303143e-05
-3.8292269891826436e-05,8.213476394303143e-05
-3.8292269891826436e-05,8.213476394303143e-05
-3.8292371755233034e-05,8.213481487473473e-05
-3.8292371755233034e-05,8.213481487473473e-05
-3.829239358310588e-05,8.213486580643803e-05
-3.829239358310588e-05,8.213486580643803e-05
-3.829244087683037e-05,8.213491673814133e-05
-3.829244087683037e-05,8.213491673814133e-05
-3.829251727438532e-05,8.213496039388701e-05
-3.829251727438532e-05,8.213496039388701e-05
-3.829256820608862e-05,8.213501860154793e-05
-3.829256820608862e-05,8.213501860154793e-05
-3.829261549981311e-05,8.213506225729361e-05
-3.829261549981311e-05,8.213506225729361e-05
-3.829261549981311e-05,8.213506225729361e-05
-3.829269189736806e-05,8.213511318899691e-05
-3.829269189736806e-05,8.213511318899691e-05
-3.829274282907136e-05,8.213516412070021e-05
-3.829274282907136e-05,8.213516412070021e-05
-3.8292771932901815e-05,8.213517139665782e-05
-3.8292771932901815e-05,8.213517139665782e-05
-3.829279012279585e-05,8.21352077764459e-05
-3.829279012279585e-05,8.21352077764459e-05
-3.8292859244393185e-05,8.213525143219158e-05
-3.8292859244393185e-05,8.213525143219158e-05
-3.82928665203508e-05,8.213526598410681e-05
-3.82928665203508e-05,8.213526598410681e-05
-3.829291381407529e-05,8.21353096398525e-05
-3.829291381407529e-05,8.21353096398525e-05
-3.829299021163024e-05,8.213536784751341e-05
-3.829299021163024e-05,8.213536784751341e-05
-3.829303750535473e-05,8.213541150325909e-05
-3.829303750535473e-05,8.213541150325909e-05
-3.8293084799079224e-05,8.213546243496239e-05
-3.8293084799079224e-05,8.213546243496239e-05
-3.8293161196634173e-05,8.213551336666569e-05
-3.8293161196634173e-05,8.213551336666569e-05
-3.8293208490358666e-05,8.213555702241138e-05
-3.8293208490358666e-05,8.213555702241138e-05
-3.8293208490358666e-05,8.213555702241138e-05
-3.829328852589242e-05,8.213561523007229e-05
-3.829328852589242e-05,8.213561523007229e-05
-3.829328852589242e-05,8.213561523007229e-05
-3.8293335819616914e-05,8.213565888581797e-05
-3.8293335819616914e-05,8.213565888581797e-05
-3.8293335819616914e-05,8.213565888581797e-05
-3.8293335819616914e-05,8.213565888581797e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293383113341406e-05,8.213571709347889e-05
-3.8293459510896355e-05,8.213576074922457e-05
-3.8293459510896355e-05,8.213576074922457e-05
-3.8293459510896355e-05,8.213576074922457e-05
-3.8293510442599654e-05,8.213581168092787e-05
-3.8293510442599654e-05,8.213581168092787e-05
-3.829355409834534e-05,8.213585533667356e-05
-3.829355409834534e-05,8.213585533667356e-05
-3.829355409834534e-05,8.213585533667356e-05
-3.8293557736324146e-05,8.213586261263117e-05
-3.8293557736324146e-05,8.213586261263117e-05
-3.8293634133879095e-05,8.213591354433447e-05
-3.8293634133879095e-05,8.213591354433447e-05
-3.829367778962478e-05,8.213595720008016e-05
-3.829367778962478e-05,8.213595720008016e-05
-3.829368142760359e-05,8.213596447603777e-05
-3.829368142760359e-05,8.213596447603777e-05
-3.829375418717973e-05,8.213600085582584e-05
-3.8293761463137344e-05,8.213600813178346e-05
-3.8293761463137344e-05,8.213600813178346e-05
-3.8293808756861836e-05,8.213605906348675e-05
-3.8293808756861836e-05,8.213605906348675e-05
-3.829385605058633e-05,8.213610999519005e-05
-3.829385605058633e-05,8.213610999519005e-05
-3.829393244814128e-05,8.213616092689335e-05
-3.829393244814128e-05,8.213616092689335e-05
-3.829397974186577e-05,8.213621185859665e-05
-3.829397974186577e-05,8.213621185859665e-05
-3.829403067356907e-05,8.213626279029995e-05
-3.829403067356907e-05,8.213626279029995e-05
-3.829410343314521e-05,8.213630644604564e-05
-3.829410343314521e-05,8.213630644604564e-05
-3.829415436484851e-05,8.213636465370655e-05
-3.829423076240346e-05,8.213640830945224e-05
-3.829423076240346e-05,8.213640830945224e-05
-3.82943035219796e-05,8.213645924115553e-05
-3.82943035219796e-05,8.213645924115553e-05
-3.829435081570409e-05,8.213651017285883e-05
-3.829435081570409e-05,8.213651017285883e-05
-3.8294409023365006e-05,8.213656110456213e-05
-3.8294409023365006e-05,8.213656110456213e-05
-3.8294474506983534e-05,8.213660476030782e-05
-3.8294474506983534e-05,8.213660476030782e-05
-3.8294474506983534e-05,8.213660476030782e-05
-3.829449997283518e-05,8.213665569201112e-05
-3.829449997283518e-05,8.213665569201112e-05
-3.829457637039013e-05,8.213670662371442e-05
-3.8294623664114624e-05,8.21367502794601e-05
-3.8294623664114624e-05,8.21367502794601e-05
-3.829470006166957e-05,8.213680848712102e-05
-3.8294747355394065e-05,8.21368521428667e-05
-3.8294798287097365e-05,8.213690307457e-05
-3.8294896512525156e-05,8.21369540062733e-05
-3.8294896512525156e-05,8.21369540062733e-05
-3.8294947444228455e-05,8.213699766201898e-05
-3.8294947444228455e-05,8.213699766201898e-05
-3.82949692721013e-05,8.21370558696799e-05
-3.8295071135507897e-05,8.213709952542558e-05
-3.8295071135507897e-05,8.213709952542558e-05
-3.829511842923239e-05,8.21371577330865e-05
-3.829511842923239e-05,8.21371577330865e-05
-3.8295198464766145e-05,8.213720138883218e-05
-3.829524212051183e-05,8.213725232053548e-05
-3.829524212051183e-05,8.213725232053548e-05
-3.829526758636348e-05,8.213730325223878e-05
-3.829526758636348e-05,8.213730325223878e-05
-3.829534398391843e-05,8.213735418394208e-05
-3.829534398391843e-05,8.213735418394208e-05
-3.829542038147338e-05,8.213740511564538e-05
-3.829551496892236e-05,8.213750697905198e-05
-3.829551496892236e-05,8.213750697905198e-05
-3.829559136647731e-05,8.213755063479766e-05
-3.829559136647731e-05,8.213755063479766e-05
-3.829566412605345e-05,8.213760156650096e-05
-3.82957405236084e-05,8.213765249820426e-05
-3.82957405236084e-05,8.213765249820426e-05
-3.829579509329051e-05,8.213770342990756e-05
-3.829579509329051e-05,8.213770342990756e-05
-3.829588968073949e-05,8.213780529331416e-05
-3.829588968073949e-05,8.213780529331416e-05
-3.829595516435802e-05,8.213781256927177e-05
-3.829596607829444e-05,8.213784894905984e-05
-3.829599154414609e-05,8.213789988076314e-05
-3.829599154414609e-05,8.213789988076314e-05
-3.829611523542553e-05,8.213795081246644e-05
-3.829611523542553e-05,8.213795081246644e-05
-3.8296162529150024e-05,8.213805267587304e-05
-3.8296162529150024e-05,8.213805267587304e-05
-3.829626439255662e-05,8.213809633161873e-05
-3.829626439255662e-05,8.213809633161873e-05
-3.8296286220429465e-05,8.213815453927964e-05
-3.8296286220429465e-05,8.213815453927964e-05
-3.8296362617984414e-05,8.213819819502532e-05
-3.8296610000543296e-05,8.213840192183852e-05
-3.829680281342007e-05,8.21385983726941e-05
-3.829680645139888e-05,8.213860564865172e-05
-3.829680645139888e-05,8.213860564865172e-05
-3.829700654023327e-05,8.213874389184639e-05
-3.829720662906766e-05,8.213889668695629e-05
-3.8297999708447605e-05,8.213954424718395e-05
-3.829809429589659e-05,8.213963155867532e-05
-3.8300051528494805e-05,8.214132685679942e-05
-3.8302729080896825e-05,8.214356785174459e-05
-3.8303227483993396e-05,8.214401168515906e-05
-3.8304966437863186e-05,8.21454668766819e-05
