,h0,theta0,fx,fy,fz,mx,my,mz,f_thrust,f_lift,mz,vy,wz,Cd,Cpout,Eta
0,-0.0001896914329076438,-0.42535857981890685,-0.24893249719507438,0.021538874269211306,15.689524265332476,-0.1887566022332258,0.06941593468257155,0.0033896232396486963,0.2356382888359033,-0.08310179359705794,-0.0033896232396486963,0.0,0.0,-26.13448228858984,86.96305960564955,-0.3005239512857712
1,-0.00018633600459914135,-0.41288266048565,-0.24490399646034078,0.01996214661299922,15.688673728271583,-0.1888889019747186,0.06963219870358124,0.003167608236211702,0.2323340532726249,-0.07998338871014768,-0.003167608236211702,0.0016181956632932495,6.184208186920545,-26.14206059260005,86.9677911658061,-0.30059474021548516
2,-0.0001832186502544708,-0.40062174707122467,-0.24089836435617906,0.018369533608500466,15.68769508695067,-0.18902301607669714,0.06985370763355,0.0029430847449815473,0.22898766937061035,-0.07703316812057175,-0.0029430847449815473,0.0015137116398822262,6.051445433831126,-26.149356429410773,86.85169590964487,-0.3010805506505589
3,-0.00018028115803961245,-0.38867687875032547,-0.23693287772893923,0.016753433503483794,15.686558112105473,-0.18915874750935885,0.07008061673815227,0.002716880914227846,0.22560931241891577,-0.07428528947871299,-0.002716880914227846,0.0014666668595930679,5.884832711205615,-26.156361821146213,86.74558225969054,-0.30152961268784645
4,-0.00017735198281609854,-0.3770824162264022,-0.23302403714203157,0.015116343253053999,15.685232306580504,-0.18929588235316558,0.07031315303921427,0.0024890567459238174,0.22221841803207065,-0.07174733727908623,-0.0024890567459238174,0.0014462047722618768,5.709155019909109,-26.16306947963046,86.65034665234629,-0.30193842829735557
5,-0.00017449633895056494,-0.36584025867068903,-0.22919680027181943,0.013467022305789556,15.683705735771598,-0.18943427713540695,0.07055145318370151,0.0022591487376439692,0.2188469713615376,-0.06941568317395762,-0.0022591487376439692,0.001405279232473682,5.5336506839991495,-26.169476736828205,86.56613109971101,-0.3023061837739398
6,-0.0001717308658862038,-0.3549478134904056,-0.2254557807328701,0.01180959927059999,15.68198453709548,-0.18957376078663285,0.07079517807857912,0.00202706748197656,0.21550623560674678,-0.06728178145240721,-0.00202706748197656,0.0013762815156237412,5.358706793407192,-26.175587998857942,86.49300743590429,-0.30263241821317616
7,-0.00016899121288806997,-0.34440543149706027,-0.22178885358334854,0.010155917700671035,15.680078858865208,-0.1897139982009247,0.07104360932687034,0.0017936534454994282,0.21219362085334892,-0.06532461639614903,-0.0017936534454994282,0.001343777940383543,5.188251552746603,-26.18141062916919,86.4311882484052,-0.30291624076627544
8,-0.00016635575412466964,-0.3341948072794192,-0.21818082543898054,0.008518975559477115,15.677994610554395,-0.18985470951897912,0.07129617026994421,0.0015604367266725226,0.20890420900123857,-0.06351753297621611,-0.0015604367266725226,0.0012907097797354502,5.025007694507686,-26.186953414384714,86.38068011184104,-0.3031575275915779
9,-0.00016382837376912817,-0.3243054007190295,-0.2145997591440545,0.006904288823635363,15.675727916558156,-0.18999575954062922,0.07155256133656712,0.001329105510157613,0.2056132199022086,-0.06183793035259495,-0.001329105510157613,0.0012551318646814062,4.860624896522239,-26.192226261752516,86.34056903305476,-0.3033594352583551
10,-0.00016133522666594402,-0.31475230769333024,-0.211002910906529,0.005328016776871225,15.67327760055323,-0.19013705020474608,0.07181254861571289,0.0011010170273320768,0.2022864421927893,-0.06025621527101213,-0.0011010170273320768,0.0012207932247498801,4.692801232619129,-26.197235546609633,86.30928220010176,-0.3035274408362389
11,-0.00015894520087012865,-0.305534195788553,-0.20737259232337024,0.0038138105731599925,15.670651967669409,-0.19027856162993736,0.07207605396441719,0.0008768204363913835,0.19891562568167012,-0.05874105087306798,-0.0008768204363913835,0.001169822528837008,4.528184670043372,-26.20198188064128,86.2855785719682,-0.30366583053953794
12,-0.00015665593655059598,-0.29663956901315675,-0.20371818037400802,0.0023702315875518964,15.667878819877346,-0.19042053474582418,0.07234312823620735,0.0006566180396484871,0.19551345757838406,-0.05728178522375955,-0.0006566180396484871,0.001145952223611244,4.3653263530035735,-26.206462780656373,86.2682428161841,-0.30377879420235493
13,-0.00015436139197568368,-0.2880728903765387,-0.20004917972265224,0.0009999884162524841,15.665007705128792,-0.19056327234199189,0.07261352798124299,0.00044030247801229473,0.19208988636826238,-0.05587620101229765,-0.00044030247801229473,0.0011345644826521492,4.20615415711055,-26.210672638839466,86.25612103132575,-0.3038702914697555
14,-0.0001521176786199874,-0.27981495238471454,-0.19638286916262615,-0.000285978124024977,15.662074952158722,-0.19070677061335595,0.07288680693431883,0.00022763478820554683,0.18866588317288385,-0.05451144476739088,-0.00022763478820554683,0.0011080811306651847,4.058534495567742,-26.214603256890836,86.24925635275967,-0.3039400496355939
