,h0,theta0,fx,fy,fz,mx,my,mz,f_thrust,f_lift,mz,vy,wz,Cd,Cpout,Eta
0,5.150013061522074e-05,-0.5053464767846962,-0.5540416729599853,-0.5685790231493955,22.404203124739528,0.15656003489075962,0.20738023211713644,-0.09034276658521191,0.20953507374620228,-0.22929303981489413,0.09034276658521191,0.0,0.0,2.4645648078197446,-0.49503942034880977,-4.978522328753511
1,5.207626818972244e-05,-0.48751986154806104,-0.5531515205585655,-0.5698753587377872,22.401181764504425,0.1565506202121087,0.20743362904431628,-0.09038075873485993,0.22175769804529594,-0.24436721506913872,0.09038075873485993,0.0002627725779813531,8.83241700572819,2.4651996028268477,-0.4945930527238433,-4.984298888248427
2,5.255122092714615e-05,-0.4700168087617835,-0.552287431495516,-0.571228694853088,22.39815453606556,0.15654142484424452,0.20748644679006703,-0.09041990838579161,0.2336875533545582,-0.2591533611685436,0.09041990838579161,0.000214729773868607,8.63032997000164,2.4658086754683617,-0.4771934800578737,-5.167314262485963
3,5.2935187285196866e-05,-0.4529985416680545,-0.5514567058162836,-0.5726550209816463,22.39512959012902,0.15653251612689037,0.20753834620015874,-0.09046037737166367,0.24520585775484044,-0.27354381627472646,0.09046037737166367,0.0001790608683371882,8.37863798278235,2.4663927409686277,-0.4601633741090862,-5.35981975041748
4,5.3267464400494904e-05,-0.4365022568306541,-0.5506633978181779,-0.5741631636426208,22.392119524419314,0.1565240493637044,0.20758880382905304,-0.09050220444065984,0.25629070077953153,-0.28752208295478476,0.09050220444065984,0.00015491985099646966,8.119426378883174,2.4669527474254456,-0.44359640113988286,-5.56125509829716
5,5.3554866689182745e-05,-0.4205208361525218,-0.5499115483828774,-0.575747860731112,22.38913744531429,0.15651620923613585,0.20763734311969329,-0.09054528397150337,0.2669603117120871,-0.3010929845207142,0.09054528397150337,0.0001244454594706571,7.8661556877144125,2.467489670384804,-0.4275057679557669,-5.771827786520322
6,5.376524623837753e-05,-0.4050376340797964,-0.549205223523721,-0.5773968623415846,22.38619849722768,0.15650915465846157,0.20768354619518625,-0.09058930360632575,0.277242525519529,-0.31426211998676673,0.09058930360632575,8.598602014409238e-05,7.62170884694778,2.468004419121905,-0.41188253259346636,-5.992010400591226
7,5.3898810769759114e-05,-0.39003400076473066,-0.5485431277124204,-0.5790969040590199,22.38331970872174,0.15650295430096522,0.20772710162657848,-0.09063389157520456,0.2871612721533514,-0.3270374943753685,0.09063389157520456,6.220573842696673e-05,7.386888834161595,2.4684978306668275,-0.39671066438217534,-6.222413593320431
8,5.40140691920854e-05,-0.37549007874315005,-0.5479171994513334,-0.5808282025388101,22.38051170594036,0.15649756691672598,0.20776801231067188,-0.09067862493379376,0.2967364570104778,-0.3394238879764546,0.09067862493379376,6.605380815205537e-05,7.160228422643522,2.4689706699779186,-0.381964290039919,-6.463878258671477
9,5.4163026002367336e-05,-0.36139308707415657,-0.547319147548748,-0.5825653945011111,22.377773606112083,0.15649289115462142,0.20780661349798862,-0.09072297779766075,0.30598303985393416,-0.35141484748407104,0.09072297779766075,8.69937313829906e-05,6.937963261137297,2.469423634698936,-0.3676287695510129,-6.717166444059471
10,5.436204411761736e-05,-0.34773822569860086,-0.5467407679716922,-0.5842858176349672,22.375099502311002,0.15648880391124012,0.20784334205101834,-0.09076649720020077,0.3149076611924642,-0.36299979675014665,0.09076649720020077,0.00010153321246431084,6.7197465344504685,2.4698573988450687,-0.35371031169788436,-6.982712454689914
11,5.456915885222458e-05,-0.3345141009363547,-0.546174978296674,-0.5859736002508718,22.372484526598114,0.1564851869605026,0.20787856778594138,-0.09080896941407227,0.3235193350900404,-0.37417821255558326,0.09080896941407227,9.590314142826628e-05,6.509183524810655,2.4702726342540413,-0.3402106820906645,-7.261008440633635
