,h0,theta0,fx,fy,fz,mx,my,mz,f_thrust,f_lift,mz,vy,wz,Cd,Cpout,Eta
0,-7.313137660780455e-05,-0.41028811782866015,-0.29646959741431744,-0.42111071425062807,16.840159406471713,-0.18543230815152908,0.07015067635666744,0.0013316232363397781,0.10389445569287956,-0.5044149065243432,-0.0013316232363397781,0.0,0.0,1.750809034819998,0.673010835734483,2.6014574236524317
1,-7.011578702641686e-05,-0.3959396991169449,-0.2965335513915499,-0.41223603262486685,16.851606364594936,-0.1856181041960451,0.07034244301573855,0.0014573732733983089,0.11460282123622315,-0.4947088912278347,-0.0014573732733983089,0.0014822808227021864,7.1291490697441,1.7518834082768329,0.673171478876082,2.602432609298531
2,-6.720225331699581e-05,-0.38177152154968375,-0.296542092581235,-0.4031713420351202,16.86327063550269,-0.18580730422924985,0.07053755710731857,0.0015861964720961831,0.1249853208707509,-0.4846266741293684,-0.0015861964720961831,0.0014246749391633171,7.01092817443931,1.7529073919905487,0.6729086361069414,2.6049708651858787
3,-6.441708726976359e-05,-0.36789598641918764,-0.2964879477852691,-0.3939380795691316,16.875141255083662,-0.18599986389260106,0.07073591580339943,0.0017185740476266358,0.13496777681032818,-0.4742109371781859,-0.0017185740476266358,0.0013644217713837375,6.858492873665453,1.7538817557440365,0.6726163723720243,2.607551388555799
4,-6.174456623146086e-05,-0.35433755005502193,-0.2963379305999445,-0.3845423214666588,16.887190238895215,-0.18619555378819766,0.07093740973574768,0.0018545094975965619,0.14450407373837426,-0.46347334204271035,-0.0018545094975965619,0.0013022726194744656,6.695928964570843,1.7548075646508294,0.6722984336834603,2.6101616138481876
5,-5.920799679186573e-05,-0.34111227056090426,-0.2960479766076909,-0.3749823131283492,16.899389200435127,-0.18639404865358722,0.07114180351971255,0.0019934884010540214,0.15354573652282105,-0.45241556826468693,-0.0019934884010540214,0.0012211394852323929,6.523750938255218,1.7556861000010087,0.6719575246850997,2.6127932726458836
6,-5.686000829053129e-05,-0.32824254630200106,-0.2955964127930639,-0.36526511969039444,16.911718625409925,-0.18659504819440592,0.07134878065421259,0.0021349923588125305,0.16206049659879684,-0.4410580940882017,-0.0021349923588125305,0.0011412120631604241,6.347660011420314,1.756518920435191,0.6715966878090263,2.615437140057294
7,-5.464314853922403e-05,-0.315721630515223,-0.29498325800207215,-0.3553984307835947,16.924163983233388,-0.1867982350688639,0.07155799409980917,0.002278613313644826,0.1700508839353594,-0.4294250388342086,-0.002278613313644826,0.0011280855958206721,6.172665802822399,1.7573077704619224,0.6712175649963895,2.6180896658617314
8,-5.23476659072486e-05,-0.30355188309071146,-0.29421503500097046,-0.3454022197576041,16.936712952487387,-0.18700344339352215,0.07176925037015683,0.0024238941742761814,0.17751903960461926,-0.41755499136276186,-0.0024238941742761814,0.0011987737565188885,5.9949530812012375,1.758054416588527,0.6708209674097942,2.6207505459717666
9,-4.9848053513148476e-05,-0.29174181819041806,-0.29331600352753906,-0.33530701367770854,16.949361573619214,-0.18721066915382778,0.07198248070218158,0.002570476091501456,0.18448044641065897,-0.4055022025081421,-0.002570476091501456,0.0012746995067658418,5.819911937780531,1.7587606182044566,0.6704082708791739,2.623417243790887
10,-4.724886788018523e-05,-0.28027223533958934,-0.29231699889028606,-0.32514379583416675,16.962115958349877,-0.18741992913829175,0.0721974908187177,0.0027186396846118448,0.1909704493004119,-0.3933166705133061,-0.0027186396846118448,0.0012975607820875361,5.652170951664745,1.7594279890233244,0.6699808150515015,2.6260871199544376
11,-4.465781038479833e-05,-0.2691331343837591,-0.2912330644209795,-0.31495933802920106,16.974977650119065,-0.1876313241202459,0.07241410163827831,0.0028692584852296355,0.19700279576232188,-0.38105902546148396,-0.0028692584852296355,0.0012884607494090257,5.489806956236367,1.7600579085301808,0.6695404312376871,2.628755227337958
12,-4.209502488254913e-05,-0.25831300751464387,-0.29005088093293496,-0.3047966898346055,16.987928644656836,-0.18784485474071555,0.07263220678141274,0.003022973412751888,0.202567376410071,-0.36877770225224427,-0.003022973412751888,0.0012854976522769248,5.336378502084751,1.7606516236851193,0.6690886091394886,2.6314177220106676
13,-3.951581977569063e-05,-0.24778762037542007,-0.28874298127780285,-0.2946753636479671,17.00093800979741,-0.1880602517991492,0.07285159115217371,0.003180014763769664,0.20765201330472383,-0.35649224472455227,-0.003180014763769664,0.0013032628228604184,5.194332209116428,1.7612103489517146,0.6686250284351165,2.6340778075175253
14,-3.6881973591107454e-05,-0.23753567867817815,-0.287306272033234,-0.2846224177058265,17.01397819253552,-0.18827722745921496,0.0730719862825118,0.0033408716845391272,0.2122649479340749,-0.34423597500680997,-0.0033408716845391272,0.0013174500388579706,5.062967449086179,1.7617353012509347,0.6681480979078304,2.636743720093569
15,-3.424601962025875e-05,-0.22753575057907535,-0.2857561618123785,-0.2746713146119135,17.02703105542522,-0.1884955957312433,0.07329315909717607,0.003506321282845377,0.21643120079529474,-0.33205187908922584,-0.003506321282845377,0.0013061819215032242,4.9374677300011225,1.7622276373958055,0.6676567448120873,2.639421605621293
16,-3.165724590509456e-05,-0.21778580775817366,-0.28411027391738686,-0.2648439866498462,17.040090496752622,-0.18871530938042694,0.0735150230210625,0.0036767138213079018,0.22017471384169518,-0.319975124649908,-0.0036767138213079018,0.001283230810757984,4.813073294159809,1.7626884979313275,0.6671526173134538,2.642106846600512
17,-2.9113096377226814e-05,-0.20828345740243612,-0.2824050706511234,-0.2551479854158436,17.053168735724444,-0.18893643645970692,0.0737375876623339,0.003851843812306374,0.22354184089395296,-0.30802948521362716,-0.003851843812306374,0.001259114342770928,4.690947638077307,1.7631190713392837,0.6666366414215799,2.6447977230586854
18,-2.6620788534010846e-05,-0.19902201720586443,-0.2806836292346375,-0.2455875481198455,17.066292513761397,-0.1891591514736209,0.07396085658231337,0.004031474736902286,0.22658775011348087,-0.2962339194122706,-0.004031474736902286,0.0012321871215226219,4.566856505084337,1.763520456670076,0.6661083520316106,2.6474978902327098
19,-2.4184347891136327e-05,-0.19001603138209877,-0.27896734850026617,-0.23617764690247656,17.07948281515951,-0.18938378170451162,0.07418500591058096,0.004215754072294336,0.2293383055066887,-0.28461659131712713,-0.004215754072294336,0.0012145844415512041,4.439543882468963,1.7638936286848472,0.6655713856053359,2.6501945048022
20,-2.176245076780603e-05,-0.18126384167598858,-0.27725390048594845,-0.22691788495579202,17.092742102955732,-0.18961045100910637,0.07441019525395551,0.004404815243395895,0.23180441612953162,-0.27318155960886015,-0.004404815243395895,0.0012079105068085732,4.318079337298531,1.7642395289503225,0.6650297778024139,2.652872980786273
21,-1.9352705863902034e-05,-0.17274371403290464,-0.2755119335410694,-0.21779454507953622,17.10606119735365,-0.18983900070475376,0.0746362939504816,0.004598327278691696,0.23397564834082796,-0.26190968934621334,-0.004598327278691696,0.0011902673408759057,4.202725014593595,1.764559080912289,0.664483419375954,2.6555351562714162
22,-1.7001381404302406e-05,-0.1644529416176142,-0.27369999676911316,-0.20880084889098693,17.119432473052125,-0.19006935925464258,0.07486320347295418,0.0047957776146508105,0.2358239076096248,-0.250791880507995,-0.0047957776146508105,0.0011559619787249182,4.087814194325773,1.7648532353596025,0.6639305387764227,2.65818957298169
23,-1.4728857949002361e-05,-0.15639245725560155,-0.27179583936956675,-0.19991924291574525,17.132856566178948,-0.19030152839960016,0.07509097737689072,0.004996571647448984,0.23734017144667038,-0.23981310432142197,-0.004996571647448984,0.0011373922324775518,3.973577284996636,1.7651230239768845,0.6633679899463271,2.660850464189115
24,-1.24518124743922e-05,-0.14855863247762766,-0.26978560810115093,-0.19112176271756454,17.146341401851597,-0.19053553032384482,0.07531969670496999,0.005200173807081403,0.23852557363292637,-0.22894836371081634,-0.005200173807081403,0.0011531879853121652,3.863785922106448,1.7653695330630996,0.6627934874952395,2.663528785918826
25,-1.01161060077537e-05,-0.14093731356717576,-0.26767595340146255,-0.1823775589620502,17.15990374828669,-0.19077151050356006,0.07554960333424048,0.005406362594763727,0.23940308973059943,-0.21817000405596693,-0.005406362594763727,0.0011530957230876382,3.7663807475947912,1.7655938652017704,0.6622085141708525,2.6662204236568305
26,-7.839429582041647e-06,-0.1334931094872485,-0.26549472335232793,-0.17365486218158388,17.1735686060017,-0.1910097101142497,0.07578105751520518,0.00561498420015867,0.24001968429666892,-0.20744640377061596,-0.00561498420015867,0.0011071160470033092,3.6821953022440415,1.7657970327377217,0.6616140669427821,2.6689230488964677
27,-5.687641819740463e-06,-0.1262085323581996,-0.2632601609845757,-0.16493259399990645,17.187358696921038,-0.19125045439339802,0.07601447906999051,0.0058258414352636385,0.24040557725926687,-0.19675830693467902,-0.0058258414352636385,0.0010508784108154148,3.603772416940161,1.7659799014116417,0.6610089094211283,2.6716431143994415
28,-3.635915938779988e-06,-0.11907801981948785,-0.26098106022091794,-0.15618930295563516,17.20128884933407,-0.19149395824279222,0.07625020053475125,0.006038543578832581,0.24057815490294746,-0.18608697841411417,-0.006038543578832581,0.001000543129374698,3.526806363372468,1.7661432587571977,0.6603914974903627,2.6743882461675264
29,-1.6854693022416712e-06,-0.11210130690470972,-0.2586517349132629,-0.14740508882348635,17.21536514525145,-0.19174024781665697,0.07648831813617665,0.006252299000678675,0.24053852087656838,-0.17541436702623134,-0.006252299000678675,0.0009552497112030878,3.449450867200811,1.7662878363958843,0.6597604163409648,2.67716551743393
30,1.8508290603236332e-07,-0.1052802163506846,-0.2562578230450032,-0.1385773160090351,17.229583453503388,-0.19198933596210815,0.07672891294739416,0.0064660353632119685,0.24027644985333144,-0.16473910291704172,-0.0064660353632119685,0.0009157642272006328,3.3769276565717536,1.7664143883981112,0.659116532233508,2.6799728151444944
31,1.97758760656086e-06,-0.09859359627842271,-0.2537884486962776,-0.12969952924907213,17.24393486815035,-0.1922411168559087,0.07697199666566756,0.006678338195837452,0.23978911145913281,-0.15405105194296348,-0.006678338195837452,0.0008763721459725816,3.308770313495593,1.766523709897526,0.6584621419630217,2.682802240734945
32,3.6905714899226896e-06,-0.09204513509670223,-0.2512400204367522,-0.12076215826655634,17.25841720527325,-0.19249543944395067,0.07721745525738709,0.006887479766293563,0.23907660029510702,-0.14334373348559787,-0.006887479766293563,0.0008508180388799859,3.23404787620565,1.766616571910219,0.6578002133211857,2.6856430510879585
33,5.3808597620808035e-06,-0.08565740477360011,-0.24862385126012154,-0.11176436702369008,17.27304515326127,-0.19275228774268238,0.07746511920801209,0.007091689478566305,0.23815056558428024,-0.1326250401074721,-0.007091689478566305,0.0008334011299204748,3.151973359878577,1.7666937050614349,0.6571349046564441,2.688479477414273
