,h0,theta0,fx,fy,fz,mx,my,mz,f_thrust,f_lift,mz,vy,wz,Cd,Cpout,Eta
0,-0.00026494117836273646,-0.1057111796384645,0.02542550503940122,0.6347643942346841,15.183062642516582,-0.20506624342871407,0.10902670768602997,0.05707264467299064,0.041693213315128395,0.6339037533080975,-0.05707264467299064,0.0,0.0,3.9649744366387503,6.955876683851112,0.5700179311464658
1,-0.00025207563889969366,-0.08978741460114828,0.03185701418789222,0.6284144242455096,15.203582691084032,-0.2052644161884107,0.10899479706911547,0.05535190366113119,0.024619236104580174,0.6287395734057224,-0.05535190366113119,0.006386227021599744,7.896020087647185,3.9613582045530316,6.956695060274402,0.569431054578491
2,-0.00023939627027633748,-0.07412709928787577,0.03827947303957613,0.6218788409440792,15.224246064226252,-0.20546660185048812,0.108966333983582,0.05361632314280734,0.00788151771187811,0.6230060132524375,-0.05361632314280734,0.0062557317925815425,7.737798629491831,3.957919020206509,6.86390990748121,0.5766274723234112
3,-0.0002270527117293675,-0.05883622008318096,0.044654914568482695,0.6151593503982082,15.244997021395312,-0.20567276625351333,0.10894222235293902,0.05187068981209392,-0.008404873277209887,0.6167207195178852,-0.05187068981209392,0.006064928310980381,7.548360206723816,3.954655337503019,6.77583174976858,0.5836413127640139
4,-0.00021513655703241596,-0.043933658460980504,0.05092427837481983,0.6082572701872744,15.26575826699411,-0.20588275948801493,0.1089236244411758,0.05011925585305586,-0.024160768749405835,0.6099069159446454,-0.05011925585305586,0.0058484922441737145,7.35414839198535,3.9515645959751096,6.692701991154199,0.5904288882424357
5,-0.00020365874275267263,-0.029419626515239553,0.057033637971896756,0.6011731016869879,15.286450958152383,-0.2060963034540577,0.10891148406689147,0.048366231308134805,-0.03932522109041107,0.6025906247515416,-0.048366231308134805,0.0056524250404299484,7.16062613286906,3.948643427644933,6.614426271408285,0.5969744412623444
6,-0.00019252685687069616,-0.015291153929504264,0.06294394211636423,0.5939131438468525,15.306980773113237,-0.20631276907644225,0.10890638126248141,0.046616110948575325,-0.053855320104965715,0.5948061589960144,-0.046616110948575325,0.005491938159472029,6.962520759787551,3.9458877202370553,6.540841934982664,0.6032690836225678
7,-0.00018169099011478452,-0.00156954347608935,0.06864030136343802,0.5864843613416555,15.327267119492877,-0.2065312554199444,0.10890813266001703,0.044872657367267796,-0.06771970449167602,0.5865913728424184,-0.044872657367267796,0.005310928486630396,6.758847049074231,3.9432925104653167,6.471847750744963,0.609299331865681
8,-0.00017128314292417458,0.011744234266792662,0.07412448457886489,0.5788901058275022,15.347286319447857,-0.2067508202209235,0.10891547440238886,0.04313856875355028,-0.08091783748533446,0.5779796686871919,-0.04313856875355028,0.005076785614881448,6.561872268718702,3.9408519550230983,6.407341076499951,0.6150526260381026
9,-0.00016138384765525872,0.024677945598785455,0.07942087355585414,0.571119677052812,15.367049873116898,-0.20697073793340395,0.10892672859173912,0.04141646853903046,-0.09348932090228197,0.5689860345830232,-0.04141646853903046,0.004854141727985702,6.3782028609154215,3.9385597498065055,6.347090822221423,0.6205299183710193
