0.077499986,0.457500011,0.052499987,0.281434426,0.721024591,0.730942623,-8.06E-01,-3.03E-01
0.732499897,0.472499996,0.967500031,0.828195276,0.20618343,0.800798813,3.00E-01,1.10E+00
0.817499936,0.922500014,0.392499983,0.222268519,0.78050926,0.280601852,-1.58E+00,2.74E-01
0.897499919,0.037500001,0.422499985,0.281434426,0.721024591,0.730942623,-1.52E-01,7.43E-02
0.92749989,0.727500021,0.42750001,0.738979588,0.189081632,0.306326531,-1.12E+00,-5.46E-01
0.777499914,0.69749999,0.652500033,0.222268519,0.78050926,0.280601852,-1.01E+00,3.13E-01
0.02249999,0.192499995,0.022499988,0.222268519,0.78050926,0.280601852,-2.85E-01,-4.27E-02
0.257499963,0.232500002,0.047499988,0.304067797,0.300338978,0.171779661,-2.72E-01,1.26E-01
0.137499973,0.717499971,0.217499986,0.304067797,0.300338978,0.171779661,-1.07E+00,2.10E-02
0.532499969,0.917500019,0.362499982,0.222268519,0.78050926,0.280601852,-1.81E+00,-1.46E-01
0.607499957,0.122500002,0.742500007,0.738979588,0.189081632,0.306326531,-1.14E-01,2.32E-02
0.882499933,0.94749999,0.367500007,0.8195,0.731357142,0.707714278,-2.02E+00,-6.57E-01
0.832499921,0.632499993,0.57249999,0.222268519,0.78050926,0.280601852,-7.31E-01,1.97E-01
0.362499952,0.242500007,0.507499993,0.222268519,0.78050926,0.280601852,-2.88E-01,1.13E-01
0.252499968,0.672500014,0.282499999,0.828195276,0.20618343,0.800798813,-1.11E+00,1.75E-01
0.672499955,0.567499995,0.122499987,0.738979588,0.189081632,0.306326531,-2.44E-01,-2.76E-01
0.997499883,0.882499993,0.952499986,0.225559701,0.175037312,0.719141795,-1.31E+00,4.29E+00
0.862499893,0.317499995,0.667500019,0.888810683,0.856868937,0.157839806,-1.26E-01,-1.23E-01
0.972499907,0.237499997,0.18249999,0.304067797,0.300338978,0.171779661,-1.26E-02,1.61E-01
0.392499954,0.287499994,0.382499993,0.225559701,0.175037312,0.719141795,-4.46E-01,-2.62E-01
0.582499921,0.367500007,0.9375,0.738979588,0.189081632,0.306326531,-1.86E-01,1.85E-01
0.797499895,0.907500029,0.097499989,0.828195276,0.20618343,0.800798813,5.62E-01,-4.40E+00
0.412499964,0.622500002,0.32249999,0.304067797,0.300338978,0.171779661,-9.26E-01,3.43E-01
0.442499965,0.082500003,0.337500006,0.738979588,0.189081632,0.306326531,-1.39E-01,-6.65E-02
0.147499979,0.897499979,0.842500031,0.8195,0.731357142,0.707714278,-1.10E+00,3.51E-01
0.967499912,0.152500004,0.087499991,0.281434426,0.721024591,0.730942623,-3.48E-01,-4.45E-02
0.092499986,0.227500007,0.512499988,0.828195276,0.20618343,0.800798813,-3.38E-01,-1.98E-03
0.642499924,0.977500021,0.082499988,0.281434426,0.721024591,0.730942623,-1.08E+00,-2.50E+00
0.307499975,0.592499971,0.992500007,0.281434426,0.721024591,0.730942623,-8.97E-01,4.37E-01
0.002499992,0.432500005,0.717500031,0.225559701,0.175037312,0.719141795,-7.34E-01,-1.40E-01
0.56249994,0.32249999,0.887499988,0.8195,0.731357142,0.707714278,-7.97E-01,-2.83E-01
0.422499955,0.992500007,0.477499992,0.304067797,0.300338978,0.171779661,-1.77E+00,-9.19E-02
0.717499912,0.282499999,0.787500024,0.304067797,0.300338978,0.171779661,1.21E-02,7.17E-02
0.767499924,0.332500011,0.727500021,0.738979588,0.189081632,0.306326531,9.35E-02,-9.22E-02
0.757499933,0.587499976,0.772499979,0.281434426,0.721024591,0.730942623,-1.40E+00,2.00E-01
0.962499917,0.0125,0.577499986,0.8195,0.731357142,0.707714278,-1.27E-01,3.56E-02
0.762499928,0.1875,0.037499987,0.828195276,0.20618343,0.800798813,-4.73E-02,-2.22E-01
0.032499991,0.267500013,0.252499998,0.304067797,0.300338978,0.171779661,-3.47E-01,1.07E-01
