1.039999961853027344e+00,6.100000143051147461e-01,8.799999952316284180e-01,1.099999994039535522e-01,1.599999964237213135e-01,9.100000262260437012e-01
2.820000052452087402e-01,9.879999756813049316e-01,2.569999992847442627e-01,4.519999921321868896e-01,1.379999965429306030e-01,7.670000195503234863e-01
2.370000034570693970e-01,2.070000022649765015e-01,4.629999995231628418e-01,1.270000040531158447e-01,6.970000267028808594e-01,6.420000195503234863e-01
3.819999992847442627e-01,7.829999923706054688e-01,5.120000243186950684e-01,1.529999971389770508e-01,6.420000195503234863e-01,6.079999804496765137e-01
3.249999880790710449e-02,6.750000268220901489e-02,1.669999957084655762e-01,6.420000195503234863e-01,9.330000281333923340e-01,6.179999709129333496e-01
1.120000034570693970e-01,9.129999876022338867e-01,4.580000042915344238e-01,5.329999923706054688e-01,8.870000243186950684e-01,5.870000123977661133e-01
6.250000000000000000e-02,4.230000078678131104e-01,4.769999980926513672e-01,6.729999780654907227e-01,9.279999732971191406e-01,1.529999971389770508e-01
8.619999885559082031e-01,4.420000016689300537e-01,7.480000257492065430e-01,4.819999933242797852e-01,5.920000076293945312e-01,2.680000066757202148e-01
1.750000007450580597e-02,4.930000007152557373e-01,7.720000147819519043e-01,5.379999876022338867e-01,5.630000233650207520e-01,7.770000100135803223e-01
5.170000195503234863e-01,4.029999971389770508e-01,9.929999709129333496e-01,9.879999756813049316e-01,8.080000281333923340e-01,3.519999980926513672e-01
7.570000290870666504e-01,2.520000040531158447e-01,9.079999923706054688e-01,8.220000267028808594e-01,2.980000078678131104e-01,5.580000281333923340e-01
9.620000123977661133e-01,1.250000018626451492e-02,5.580000281333923340e-01,1.920000016689300537e-01,3.569999933242797852e-01,7.570000290870666504e-01
1.570000052452087402e-01,6.179999709129333496e-01,9.250000119209289551e-02,7.480000257492065430e-01,7.249999791383743286e-02,5.750000104308128357e-02
1.319999992847442627e-01,9.179999828338623047e-01,8.579999804496765137e-01,4.029999971389770508e-01,6.830000281333923340e-01,8.029999732971191406e-01
3.370000123977661133e-01,9.729999899864196777e-01,8.479999899864196777e-01,3.129999935626983643e-01,4.930000007152557373e-01,7.879999876022338867e-01
7.469999790191650391e-01,5.070000290870666504e-01,2.669999897480010986e-01,6.250000000000000000e-02,2.919999957084655762e-01,1.420000046491622925e-01
9.269999861717224121e-01,3.219999969005584717e-01,4.029999971389770508e-01,9.079999923706054688e-01,9.020000100135803223e-01,6.320000290870666504e-01
8.220000267028808594e-01,3.129999935626983643e-01,6.179999709129333496e-01,9.380000233650207520e-01,3.249999880790710449e-02,7.279999852180480957e-01
8.669999837875366211e-01,2.179999947547912598e-01,5.929999947547912598e-01,2.220000028610229492e-01,6.779999732971191406e-01,1.829999983310699463e-01
6.269999742507934570e-01,6.629999876022338867e-01,8.529999852180480957e-01,3.219999969005584717e-01,9.229999780654907227e-01,1.270000040531158447e-01
8.569999933242797852e-01,2.680000066757202148e-01,8.169999718666076660e-01,8.029999732971191406e-01,1.169999986886978149e-01,9.330000281333923340e-01
2.720000147819519043e-01,9.020000100135803223e-01,5.870000123977661133e-01,6.970000267028808594e-01,4.280000030994415283e-01,8.080000281333923340e-01
2.669999897480010986e-01,8.370000123977661133e-01,5.630000233650207520e-01,2.779999971389770508e-01,7.429999709129333496e-01,9.470000267028808594e-01
8.769999742507934570e-01,3.170000016689300537e-01,7.829999923706054688e-01,4.580000042915344238e-01,1.250000018626451492e-02,4.329999983310699463e-01
9.919999837875366211e-01,8.769999742507934570e-01,7.249999791383743286e-02,2.329999953508377075e-01,1.080000028014183044e-01,6.230000257492065430e-01
6.320000290870666504e-01,1.120000034570693970e-01,3.619999885559082031e-01,3.819999992847442627e-01,4.819999933242797852e-01,9.929999709129333496e-01
5.320000052452087402e-01,8.420000076293945312e-01,2.469999939203262329e-01,8.820000290870666504e-01,9.829999804496765137e-01,3.869999945163726807e-01
4.970000088214874268e-01,3.980000019073486328e-01,2.820000052452087402e-01,1.979999989271163940e-01,1.879999935626983643e-01,6.029999852180480957e-01
9.720000028610229492e-01,8.220000267028808594e-01,5.220000147819519043e-01,4.379999935626983643e-01,7.770000100135803223e-01,5.429999828338623047e-01
4.920000135898590088e-01,8.920000195503234863e-01,5.249999836087226868e-02,9.929999709129333496e-01,3.680000007152557373e-01,3.079999983310699463e-01
1.920000016689300537e-01,3.269999921321868896e-01,4.379999935626983643e-01,5.270000100135803223e-01,8.749999850988388062e-02,8.270000219345092773e-01
4.869999885559082031e-01,3.569999933242797852e-01,3.379999995231628418e-01,9.129999876022338867e-01,7.750000059604644775e-02,7.070000171661376953e-01
8.920000195503234863e-01,2.479999959468841553e-01,7.519999742507934570e-01,8.130000233650207520e-01,2.070000022649765015e-01,1.230000033974647522e-01
4.020000100135803223e-01,8.679999709129333496e-01,2.370000034570693970e-01,8.579999804496765137e-01,8.529999852180480957e-01,8.420000076293945312e-01
2.070000022649765015e-01,1.230000033974647522e-01,8.320000171661376953e-01,6.179999709129333496e-01,3.519999980926513672e-01,1.469999998807907104e-01
1.420000046491622925e-01,8.820000290870666504e-01,6.129999756813049316e-01,7.670000195503234863e-01,9.380000233650207520e-01,8.579999804496765137e-01
5.619999766349792480e-01,8.529999852180480957e-01,6.320000290870666504e-01,5.630000233650207520e-01,6.250000000000000000e-02,3.129999935626983643e-01
6.869999766349792480e-01,2.280000001192092896e-01,2.969999909400939941e-01,7.770000100135803223e-01,2.619999945163726807e-01,4.679999947547912598e-01
9.769999980926513672e-01,8.479999899864196777e-01,5.820000171661376953e-01,7.070000171661376953e-01,5.429999828338623047e-01,3.770000040531158447e-01
3.720000088214874268e-01,5.170000195503234863e-01,1.720000058412551880e-01,7.929999828338623047e-01,3.429999947547912598e-01,4.280000030994415283e-01
7.249999791383743286e-02,9.570000171661376953e-01,1.750000007450580597e-02,3.770000040531158447e-01,5.070000290870666504e-01,6.779999732971191406e-01
4.269999861717224121e-01,8.730000257492065430e-01,3.869999945163726807e-01,7.249999791383743286e-02,4.329999983310699463e-01,5.920000076293945312e-01
6.019999980926513672e-01,1.829999983310699463e-01,8.220000267028808594e-01,3.470000028610229492e-01,8.679999709129333496e-01,2.179999947547912598e-01
1.620000004768371582e-01,4.720000028610229492e-01,7.879999876022338867e-01,7.329999804496765137e-01,1.750000007450580597e-02,2.370000034570693970e-01
